src,dst,edgeType,targetLaw
reg:S.L.427.81/1,law:CouncilDirective92/75/EEC,EXTERNAL_REF,Council Directive 92/75/EEC
reg:S.L.427.81/1,law:S.L.427.24,EXTERNAL_REF,S.L. 427.24
reg:S.L.427.81/3,law:S.L.427.24,EXTERNAL_REF,S.L. 427.24
reg:S.L.427.81/4,reg:S.L.427.24/6,EXTERNAL_REF,S.L. 427.24
reg:S.L.427.81/4,law:S.L.427.24,EXTERNAL_REF,S.L. 427.24
reg:S.L.427.81/4,law:S.L.427.24,EXTERNAL_REF,S.L. 427.24
reg:S.L.427.81/4,reg:S.L.427.81/5,INTERNAL_REF,
reg:S.L.427.81/4,reg:S.L.427.81/Schedule I,INTERNAL_REF,
reg:S.L.427.81/4,reg:S.L.427.81/5,INTERNAL_REF,
reg:S.L.427.81/4,reg:S.L.427.81/Schedule II,INTERNAL_REF,
reg:S.L.427.81/4,reg:S.L.427.81/8,INTERNAL_REF,
reg:S.L.427.81/4,reg:S.L.427.81/Schedule III,INTERNAL_REF,
reg:S.L.427.81/4,reg:S.L.427.81/Schedule IV,INTERNAL_REF,
reg:S.L.427.81/4,art:CouncilDirective86/594/EEC/3,EXTERNAL_REF,Council Directive 86/594/EEC
reg:S.L.427.81/4,reg:S.L.427.81/4,INTERNAL_REF,
reg:S.L.427.81/4,law:Directive83/189/EEC,EXTERNAL_REF,Directive 83/189/EEC
reg:S.L.427.81/2,reg:S.L.427.81/Schedule IV,INTERNAL_REF,
reg:S.L.427.81/2,reg:S.L.427.81/4,INTERNAL_REF,
reg:S.L.427.81/2,reg:S.L.427.81/4,INTERNAL_REF,
reg:S.L.427.81/2,reg:S.L.427.81/4,INTERNAL_REF,
reg:S.L.427.81/2,reg:S.L.427.81/Schedule V,INTERNAL_REF,
reg:S.L.427.81/3,reg:S.L.427.81/IV,INTERNAL_REF,
reg:S.L.427.81/4,law:Regulation(EC)No1980/2000,EXTERNAL_REF,Regulation (EC) No 1980/2000
reg:S.L.427.81/1,reg:S.L.427.81/Schedule II point 3,INTERNAL_REF,
reg:S.L.427.81/2,reg:S.L.427.81/Schedule I note V,INTERNAL_REF,
reg:S.L.427.81/3,reg:S.L.427.81/Schedule I note VI,INTERNAL_REF,
reg:S.L.427.81/4,reg:S.L.427.81/Schedule II point 7,INTERNAL_REF,
reg:S.L.427.82/1,law:S.L.427.24,EXTERNAL_REF,S.L. 427.24
reg:S.L.427.82/1,law:S.L.427.24,EXTERNAL_REF,S.L. 427.24
reg:S.L.427.82/3,law:S.L.427.24,EXTERNAL_REF,S.L. 427.24
reg:S.L.427.82/4,reg:S.L.427.24/6,EXTERNAL_REF,S.L. 427.24
reg:S.L.427.82/4,reg:S.L.427.82/4,INTERNAL_REF,
reg:S.L.427.82/4,reg:S.L.427.82/5,INTERNAL_REF,
reg:S.L.427.82/4,reg:S.L.427.82/Schedule I,INTERNAL_REF,
reg:S.L.427.82/4,reg:S.L.427.82/5,INTERNAL_REF,
reg:S.L.427.82/4,reg:S.L.427.82/Schedule II,INTERNAL_REF,
reg:S.L.427.82/4,reg:S.L.427.82/6,INTERNAL_REF,
reg:S.L.427.82/4,reg:S.L.427.82/Schedule III,INTERNAL_REF,
reg:S.L.427.82/4,reg:S.L.427.82/Schedule IV,INTERNAL_REF,
reg:S.L.427.82/4,art:CouncilDirective86/594/EEC/3,EXTERNAL_REF,Council Directive 86/594/EEC
reg:S.L.427.82/4,reg:S.L.427.82/4,INTERNAL_REF,
reg:S.L.427.82/4,law:Directive83/189/EEC,EXTERNAL_REF,Directive 83/189/EEC
reg:S.L.427.82/2,reg:S.L.427.82/4,INTERNAL_REF,
reg:S.L.427.82/3,reg:S.L.427.82/4,INTERNAL_REF,
reg:S.L.427.83/1,law:Regulation(EU)No.305/2011,EXTERNAL_REF,Regulation (EU) No. 305/2011
reg:S.L.427.83/1,law:CouncilDirective89/106/EEC,EXTERNAL_REF,Council Directive 89/106/EEC
reg:S.L.427.83/2,law:Cap.510,EXTERNAL_REF,Cap. 510
reg:S.L.427.83/3,art:Regulation(EU)No.305/2011/10,EXTERNAL_REF,Regulation (EU) No. 305/2011
reg:S.L.427.83/3,law:Regulation(EU)No.305/2011,EXTERNAL_REF,Regulation (EU) No. 305/2011
reg:S.L.427.83/3,law:S.L.419.08,EXTERNAL_REF,S.L. 419.08
reg:S.L.427.83/4,art:Regulation(EU)No.305/2011/11,EXTERNAL_REF,Regulation (EU) No. 305/2011
reg:S.L.427.83/4,law:Regulation(EU)No.305/2011,EXTERNAL_REF,Regulation (EU) No. 305/2011
reg:S.L.427.83/5,law:Regulation(EU)No.305/2011,EXTERNAL_REF,Regulation (EU) No. 305/2011
reg:S.L.427.83/5,law:Regulation(EU)No.305/2011,EXTERNAL_REF,Regulation (EU) No. 305/2011
reg:S.L.427.83/5,law:S.L.427.45,EXTERNAL_REF,S.L. 427.45
reg:S.L.427.83/5,law:Regulation(EU)No.305/2011,EXTERNAL_REF,Regulation (EU) No. 305/2011
reg:S.L.427.83/5,law:Regulation(EU)No.305/2011,EXTERNAL_REF,Regulation (EU) No. 305/2011
reg:S.L.427.83/5,law:Regulation(EU)No.305/2011,EXTERNAL_REF,Regulation (EU) No. 305/2011
reg:S.L.427.83/6,law:Regulation(EU)No.305/2011,EXTERNAL_REF,Regulation (EU) No. 305/2011
reg:S.L.427.83/7,art:Regulation(EU)No.305/2011/7,EXTERNAL_REF,Regulation (EU) No. 305/2011
reg:S.L.427.83/7,law:Regulation(EU)No.305/2011,EXTERNAL_REF,Regulation (EU) No. 305/2011
reg:S.L.427.83/8,law:Regulation(EU)No.305/2011,EXTERNAL_REF,Regulation (EU) No. 305/2011
reg:S.L.427.83/8,law:ProductSafetyAct(Cap.427),EXTERNAL_REF,Product Safety Act (Cap. 427)
reg:S.L.427.85/1,law:Regulation(EU)2016/1628,EXTERNAL_REF,Regulation (EU) 2016/1628
reg:S.L.427.85/3,law:Cap.510,EXTERNAL_REF,Cap. 510
reg:S.L.427.85/3,art:Cap.510/3,EXTERNAL_REF,Cap. 510
reg:S.L.427.85/4,law:Regulation(EU)2016/1628,EXTERNAL_REF,Regulation (EU) 2016/1628
reg:S.L.427.85/5,law:Cap.427,EXTERNAL_REF,Cap. 427
reg:S.L.427.85/6,art:Regulation(EU)2016/1628/58,EXTERNAL_REF,Regulation (EU) 2016/1628
reg:S.L.427.85/6,law:L.N.83of2013,EXTERNAL_REF,L.N. 83 of 2013
reg:S.L.427.85/6,reg:S.L.427.85/6,INTERNAL_REF,
reg:S.L.427.86/2,law:Regulation(EC)No206/2012,EXTERNAL_REF,Regulation (EC) No 206/2012
reg:S.L.427.86/2,law:Directive2009/125/EC,EXTERNAL_REF,Directive 2009/125/EC
reg:S.L.427.86/3,law:Regulation(EC)No206/2012,EXTERNAL_REF,Regulation (EC) No 206/2012
reg:S.L.427.86/3,law:Cap.510,EXTERNAL_REF,Cap. 510
reg:S.L.427.86/4,law:Regulation(EC)No206/2012,EXTERNAL_REF,Regulation (EC) No 206/2012
reg:S.L.427.86/4,law:Cap.427,EXTERNAL_REF,Cap. 427
reg:S.L.427.87/1,art:Regulation(EC)No1272/2008/45,EXTERNAL_REF,Regulation (EC) No 1272/2008
reg:S.L.427.87/1,law:Directive67/548/EEC,EXTERNAL_REF,Directive 67/548/EEC
reg:S.L.427.87/1,law:Directive1999/45/EC,EXTERNAL_REF,Directive 1999/45/EC
reg:S.L.427.87/1,law:Regulation(EC)No1907/2006,EXTERNAL_REF,Regulation (EC) No 1907/2006
reg:S.L.427.87/1,art:Regulation(EC)No648/2004/9,EXTERNAL_REF,Regulation (EC) No 648/2004
reg:S.L.427.87/1,art:Regulation(EC)No1107/2009/68,EXTERNAL_REF,Regulation (EC) No 1107/2009
reg:S.L.427.87/1,law:Directive79/117/EEC,EXTERNAL_REF,Directive 79/117/EEC
reg:S.L.427.87/1,law:Directive91/414/EEC,EXTERNAL_REF,Directive 91/414/EEC
reg:S.L.427.87/2,art:Regulation(EC)No1272/2008/45,EXTERNAL_REF,Regulation (EC) No 1272/2008
reg:S.L.427.87/2,law:Regulation(EC)No1272/2008,EXTERNAL_REF,Regulation (EC) No 1272/2008
reg:S.L.427.87/2,law:Directive67/548/EEC,EXTERNAL_REF,Directive 67/548/EEC
reg:S.L.427.87/2,law:Directive1999/45/EC,EXTERNAL_REF,Directive 1999/45/EC
reg:S.L.427.87/2,law:Regulation(EC)No1907/2006,EXTERNAL_REF,Regulation (EC) No 1907/2006
reg:S.L.427.87/3,reg:S.L.427.87/Schedule,INTERNAL_REF,
reg:S.L.427.87/3,reg:S.L.427.87/Schedule,INTERNAL_REF,
reg:S.L.427.87/4,reg:S.L.427.87/4,INTERNAL_REF,
reg:S.L.427.87/4,law:S.L.427.14,EXTERNAL_REF,S.L. 427.14
reg:S.L.427.87/4,law:S.L.427.28,EXTERNAL_REF,S.L. 427.28
reg:S.L.427.87/4,law:S.L.427.66,EXTERNAL_REF,S.L. 427.66
reg:S.L.427.87/4,reg:S.L.427.87/4,INTERNAL_REF,
reg:S.L.427.87/4,reg:S.L.427.87/4,INTERNAL_REF,
reg:S.L.427.87/5,reg:S.L.427.87/4,INTERNAL_REF,
reg:S.L.427.87/6,law:Cap.427,EXTERNAL_REF,Cap. 427
reg:S.L.427.87/6,law:Directive1999/45/EC,EXTERNAL_REF,Directive 1999/45/EC
reg:S.L.427.87/6,law:CouncilRegulation(EEC)No793/93,EXTERNAL_REF,Council Regulation (EEC) No 793/93
reg:S.L.427.87/6,law:CommissionRegulation(EC)No1488/94,EXTERNAL_REF,Commission Regulation (EC) No 1488/94
reg:S.L.427.87/6,law:CouncilDirective76/769/EEC,EXTERNAL_REF,Council Directive 76/769/EEC
reg:S.L.427.87/6,law:CommissionDirective91/155/EEC,EXTERNAL_REF,Commission Directive 91/155/EEC
reg:S.L.427.87/6,law:CommissionDirective93/67/EEC,EXTERNAL_REF,Commission Directive 93/67/EEC
reg:S.L.427.87/6,law:CommissionDirective93/105/EC,EXTERNAL_REF,Commission Directive 93/105/EC
reg:S.L.427.87/6,law:CommissionDirective2000/21/EC,EXTERNAL_REF,Commission Directive 2000/21/EC
reg:S.L.427.87/6,law:Regulation(EC)No648/2004,EXTERNAL_REF,Regulation (EC) No 648/2004
reg:S.L.427.87/6,law:Regulation(EU)No528/2012,EXTERNAL_REF,Regulation (EU) No 528/2012
reg:S.L.427.87/6,law:Regulation(EC)No1107/2009,EXTERNAL_REF,Regulation (EC) No 1107/2009
reg:S.L.427.87/6,law:CouncilDirective79/117/EEC,EXTERNAL_REF,Council Directive 79/117/EEC
reg:S.L.427.87/6,law:CouncilDirective91/414/EEC,EXTERNAL_REF,Council Directive 91/414/EEC
reg:S.L.427.87/6,law:CommissionRegulation(EEC)No3600/92,EXTERNAL_REF,Commission Regulation (EEC) No 3600/92
reg:S.L.427.87/6,law:CommissionRegulation(EC)No703/2001,EXTERNAL_REF,Commission Regulation (EC) No 703/2001
reg:S.L.427.87/6,law:CommissionRegulation(EC)No1490/2002,EXTERNAL_REF,Commission Regulation (EC) No 1490/2002
reg:S.L.427.87/6,law:CommissionDecision2003/565/EC,EXTERNAL_REF,Commission Decision 2003/565/EC
reg:S.L.427.87/6,law:Directive91/414/EEC,EXTERNAL_REF,Directive 91/414/EEC
reg:S.L.427.89/2,reg:S.L.427.89/7,INTERNAL_REF,
reg:S.L.427.89/11,reg:S.L.427.89/10,INTERNAL_REF,
reg:S.L.427.89/11,reg:S.L.427.89/10,INTERNAL_REF,
reg:S.L.427.90/1,law:Regulation(EU)No1305/2013,EXTERNAL_REF,Regulation (EU) No 1305/2013
reg:S.L.427.90/1,law:CouncilRegulation(EC)No1698/2005,EXTERNAL_REF,Council Regulation (EC) No 1698/2005
reg:S.L.427.90/2,art:Regulation(EU)No1305/2013/16,EXTERNAL_REF,Regulation (EU) No 1305/2013
reg:S.L.427.90/2,law:CouncilRegulation(EC)No1698/2005,EXTERNAL_REF,Council Regulation (EC) No 1698/2005
reg:S.L.427.90/2,law:Regulation(EC)1059/2003,EXTERNAL_REF,Regulation (EC) 1059/2003
reg:S.L.427.90/3A,reg:S.L.427.90/3,INTERNAL_REF,
reg:S.L.427.90/6,reg:S.L.427.90/3,INTERNAL_REF,
reg:S.L.427.90/9,reg:S.L.427.90/7,INTERNAL_REF,
reg:S.L.427.90/9,reg:S.L.427.90/14,INTERNAL_REF,
reg:S.L.427.90/12,reg:S.L.427.90/13,INTERNAL_REF,
reg:S.L.427.90/13,reg:S.L.427.90/13,INTERNAL_REF,
reg:S.L.427.90/17,reg:S.L.427.90/12,INTERNAL_REF,
reg:S.L.427.90/17,art:ProductSafetyAct(Cap.427)/32,EXTERNAL_REF,Product Safety Act (Cap. 427)
reg:S.L.427.91/1,law:S.L.427.70,EXTERNAL_REF,S.L. 427.70
reg:S.L.427.91/2,law:S.L.427.70,EXTERNAL_REF,S.L. 427.70
reg:S.L.427.91/3,reg:S.L.427.70/9,EXTERNAL_REF,S.L. 427.70
reg:S.L.427.91/3,law:S.L.427.70,EXTERNAL_REF,S.L. 427.70
reg:S.L.427.91/3,reg:S.L.427.91/Schedule,INTERNAL_REF,
reg:S.L.427.91/4,reg:S.L.427.91/4,INTERNAL_REF,
reg:S.L.427.92/3,reg:S.L.427.92/the EC Regulation,INTERNAL_REF,
reg:S.L.427.92/4,reg:S.L.427.92/the EC Regulation,INTERNAL_REF,
reg:S.L.427.92/4,law:Cap.427,EXTERNAL_REF,Cap. 427
reg:S.L.427.93/1,law:CouncilRegulation(EC)No834/2007,EXTERNAL_REF,Council Regulation (EC) No 834/2007
reg:S.L.427.93/1,law:Regulation(EEC)No2092/91,EXTERNAL_REF,Regulation (EEC) No 2092/91
reg:S.L.427.93/1,law:CommissionRegulation(EC)889/2008,EXTERNAL_REF,Commission Regulation (EC) 889/2008
reg:S.L.427.93/1,law:CommissionRegulation(EC)No1235/2008,EXTERNAL_REF,Commission Regulation (EC) No 1235/2008
reg:S.L.427.93/1,art:CouncilRegulation(EC)No834/2007/1,EXTERNAL_REF,Council Regulation (EC) No 834/2007
reg:S.L.427.93/2,law:Cap.427,EXTERNAL_REF,Cap. 427
reg:S.L.427.93/2,art:theConstitution/124,EXTERNAL_REF,the Constitution
reg:S.L.427.93/2,art:theCouncilRegulation/2,EXTERNAL_REF,the Council Regulation
reg:S.L.427.93/2,art:theCouncilRegulation/2,EXTERNAL_REF,the Council Regulation
reg:S.L.427.93/2,art:Regulation(EC)889/2008/2,EXTERNAL_REF,Regulation (EC) 889/2008
reg:S.L.427.93/2,art:Regulation(EC)1235/2008/2,EXTERNAL_REF,Regulation (EC) 1235/2008
reg:S.L.427.93/2,law:theCouncilRegulation,EXTERNAL_REF,the Council Regulation
reg:S.L.427.93/2,law:Regulation(EC)889/2008,EXTERNAL_REF,Regulation (EC) 889/2008
reg:S.L.427.93/2,law:Regulation(EC)1235/2008,EXTERNAL_REF,Regulation (EC) 1235/2008
reg:S.L.427.93/3,law:theCouncilRegulation,EXTERNAL_REF,the Council Regulation
reg:S.L.427.93/3,law:Regulation(EC)889/2008,EXTERNAL_REF,Regulation (EC) 889/2008
reg:S.L.427.93/3,law:Regulation(EC)1235/2008,EXTERNAL_REF,Regulation (EC) 1235/2008
reg:S.L.427.93/4,law:Regulation(EC)889/2008,EXTERNAL_REF,Regulation (EC) 889/2008
reg:S.L.427.93/4,law:Regulation(EC)1235/2008,EXTERNAL_REF,Regulation (EC) 1235/2008
reg:S.L.427.93/4,art:Regulation(EC)889/2008/92c,EXTERNAL_REF,Regulation (EC) 889/2008
reg:S.L.427.93/5,reg:S.L.427.93/4,INTERNAL_REF,
reg:S.L.427.93/5,law:Regulation(EC)889/2008,EXTERNAL_REF,Regulation (EC) 889/2008
reg:S.L.427.93/5,law:Regulation(EC)1235/2008,EXTERNAL_REF,Regulation (EC) 1235/2008
reg:S.L.427.93/5,art:Regulation(EC)889/2008/63,EXTERNAL_REF,Regulation (EC) 889/2008
reg:S.L.427.93/5,law:Regulation(EC)889/2008,EXTERNAL_REF,Regulation (EC) 889/2008
reg:S.L.427.93/5,law:Regulation(EC)1235/2008,EXTERNAL_REF,Regulation (EC) 1235/2008
reg:S.L.427.93/5,art:Regulation(EC)889/2008/92d,EXTERNAL_REF,Regulation (EC) 889/2008
reg:S.L.427.93/8,law:Regulation(EC)889/2008,EXTERNAL_REF,Regulation (EC) 889/2008
reg:S.L.427.93/8,law:Regulation(EC)1235/2008,EXTERNAL_REF,Regulation (EC) 1235/2008
reg:S.L.427.93/8,reg:S.L.427.93/8,INTERNAL_REF,
reg:S.L.427.93/8,law:Regulation(EC)889/2008,EXTERNAL_REF,Regulation (EC) 889/2008
reg:S.L.427.93/8,law:Regulation(EC)1235/2008,EXTERNAL_REF,Regulation (EC) 1235/2008
reg:S.L.427.93/9,art:CouncilRegulation/28,EXTERNAL_REF,Council Regulation
reg:S.L.427.93/10,art:Regulation(EC)889/2008/23,EXTERNAL_REF,Regulation (EC) 889/2008
reg:S.L.427.93/11,art:Regulation(EC)889/2008/29,EXTERNAL_REF,Regulation (EC) 889/2008
reg:S.L.427.93/12,art:Regulation(EC)889/2008/36,EXTERNAL_REF,Regulation (EC) 889/2008
reg:S.L.427.93/12,art:Regulation(EC)889/2008/45,EXTERNAL_REF,Regulation (EC) 889/2008
reg:S.L.427.93/12,art:Regulation(EC)889/2008/45,EXTERNAL_REF,Regulation (EC) 889/2008
reg:S.L.427.93/12,art:Regulation(EC)889/2008/45,EXTERNAL_REF,Regulation (EC) 889/2008
reg:S.L.427.93/12,art:Regulation(EC)889/2008/48,EXTERNAL_REF,Regulation (EC) 889/2008
reg:S.L.427.93/12,art:Regulation(EC)889/2008/49,EXTERNAL_REF,Regulation (EC) 889/2008
reg:S.L.427.93/12,art:Regulation(EC)889/2008/50,EXTERNAL_REF,Regulation (EC) 889/2008
reg:S.L.427.93/12,law:Regulation(EC)889/2008,EXTERNAL_REF,Regulation (EC) 889/2008
reg:S.L.427.93/12,art:Regulation(EC)889/2008/51,EXTERNAL_REF,Regulation (EC) 889/2008
reg:S.L.427.93/15,art:CouncilRegulation/28,EXTERNAL_REF,Council Regulation
reg:S.L.427.93/15,reg:S.L.427.93/15,INTERNAL_REF,
reg:S.L.427.93/16,law:Regulation(EC)1235/2008,EXTERNAL_REF,Regulation (EC) 1235/2008
reg:S.L.427.93/17,law:Regulation(EC)889/2008,EXTERNAL_REF,Regulation (EC) 889/2008
reg:S.L.427.93/17,law:Regulation(EC)1235/2008,EXTERNAL_REF,Regulation (EC) 1235/2008
reg:S.L.427.93/18,reg:S.L.427.93/19,INTERNAL_REF,
reg:S.L.427.93/18,reg:S.L.427.93/19,INTERNAL_REF,
reg:S.L.427.93/19,reg:S.L.427.93/18,INTERNAL_REF,
reg:S.L.427.93/19,reg:S.L.427.93/18,INTERNAL_REF,
reg:S.L.427.93/19,reg:S.L.427.93/19,INTERNAL_REF,
reg:S.L.427.93/19,reg:S.L.427.93/19,INTERNAL_REF,
reg:S.L.427.93/20,reg:S.L.427.93/19,INTERNAL_REF,
reg:S.L.427.93/20,reg:S.L.427.93/20,INTERNAL_REF,
reg:S.L.427.93/20,reg:S.L.427.93/20,INTERNAL_REF,
reg:S.L.427.93/20,reg:S.L.427.93/20,INTERNAL_REF,
reg:S.L.427.93/20,reg:S.L.427.93/20,INTERNAL_REF,
reg:S.L.427.93/21,law:Regulation(EC)889/2008,EXTERNAL_REF,Regulation (EC) 889/2008
reg:S.L.427.93/21,law:Regulation(EC)1235/2008,EXTERNAL_REF,Regulation (EC) 1235/2008
reg:S.L.427.95/2,law:Regulation(EU)2016/425,EXTERNAL_REF,Regulation (EU) 2016/425
reg:S.L.427.95/2,law:CouncilDirective89/686/EEC,EXTERNAL_REF,Council Directive 89/686/EEC
reg:S.L.427.95/2,law:S.L.427.38,EXTERNAL_REF,S.L. 427.38
reg:S.L.427.95/2,art:Regulation(EU)2016/426/8,EXTERNAL_REF,Regulation (EU) 2016/426
reg:S.L.427.95/3,art:Regulation(EU)2016/425/21,EXTERNAL_REF,Regulation (EU) 2016/425
reg:S.L.427.95/4,law:Regulation(EU)2016/425,EXTERNAL_REF,Regulation (EU) 2016/425
reg:S.L.427.95/4,law:ProductSafetyAct(Cap.427),EXTERNAL_REF,Product Safety Act (Cap. 427)
reg:S.L.427.96/2,art:MaltaCompetitionandConsumerAffairsAuthorityAct(Cap.510)/19,EXTERNAL_REF,Malta Competition and Consumer Affairs Authority Act (Cap. 510)
reg:S.L.427.96/4,law:ProductSafetyAct(Cap.427),EXTERNAL_REF,Product Safety Act (Cap. 427)
reg:S.L.427.97/2,law:S.L.427.45,EXTERNAL_REF,S.L. 427.45
reg:S.L.427.97/2,art:Regulation(EU)2016/426/7,EXTERNAL_REF,Regulation (EU) 2016/426
reg:S.L.427.97/3,art:Regulation(EU)2016/426/20,EXTERNAL_REF,Regulation (EU) 2016/426
reg:S.L.427.97/4,law:Cap.427,EXTERNAL_REF,Cap. 427
reg:S.L.427.98/1,law:Regulation(EU)2016/424,EXTERNAL_REF,Regulation (EU) 2016/424
reg:S.L.427.98/1,law:Directive2000/9/EC,EXTERNAL_REF,Directive 2000/9/EC
reg:S.L.427.98/2,art:Cap.510/19,EXTERNAL_REF,Cap. 510
reg:S.L.427.98/2,art:Regulation(EU)No.2016/424/23,EXTERNAL_REF,Regulation (EU) No. 2016/424
reg:S.L.427.98/3,law:S.L.427.45,EXTERNAL_REF,S.L. 427.45
reg:S.L.427.98/4,law:Regulation(EU)No.2016/424,EXTERNAL_REF,Regulation (EU) No. 2016/424
reg:S.L.427.98/4,law:Cap.427,EXTERNAL_REF,Cap. 427
reg:S.L.427.99/1,art:Directive(EU)2016/797/13,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/1,art:Directive(EU)2016/797/14,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/1,art:Directive(EU)2016/797/14,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/1,art:Directive(EU)2016/797/14,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/1,art:Directive(EU)2016/797/14,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/1,art:Directive(EU)2016/797/15,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/1,art:Directive(EU)2016/797/15,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/1,art:Directive(EU)2016/797/16,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/1,art:Directive(EU)2016/797/19,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/1,art:Directive(EU)2016/797/26,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/1,art:Directive(EU)2016/797/45,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/1,art:Directive(EU)2016/797/46,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/1,art:Directive(EU)2016/797/47,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/1,art:Directive(EU)2016/797/49,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/1,art:Directive(EU)2016/797/49,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/1,art:Directive(EU)2016/797/54,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/2,reg:S.L.427.99/2,INTERNAL_REF,
reg:S.L.427.99/2,art:Directive(EU)2016/797/21,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/3,law:Cap.427,EXTERNAL_REF,Cap. 427
reg:S.L.427.99/3,art:Regulation(EC)No765/2008/2,EXTERNAL_REF,Regulation (EC) No 765/2008
reg:S.L.427.99/3,art:Directive(EU)2016/797/15,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/3,art:Directive(EU)2016/797/19,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/3,reg:S.L.427.99/III,INTERNAL_REF,
reg:S.L.427.99/3,law:Directive2014/25/EU,EXTERNAL_REF,Directive 2014/25/EU
reg:S.L.427.99/3,art:Directive2014/25/EU/60,EXTERNAL_REF,Directive 2014/25/EU
reg:S.L.427.99/3,art:Regulation(EU)No1025/2012/2,EXTERNAL_REF,Regulation (EU) No 1025/2012
reg:S.L.427.99/3,law:Regulation(EU)No1025/2012,EXTERNAL_REF,Regulation (EU) No 1025/2012
reg:S.L.427.99/3,art:Directive2012/34/EU/3,EXTERNAL_REF,Directive 2012/34/EU
reg:S.L.427.99/3,law:Directive2012/34/EU,EXTERNAL_REF,Directive 2012/34/EU
reg:S.L.427.99/3,art:Directive(EU)2016/797/47,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/3,law:Directive(EU)2016/797,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/3,art:Regulation(EC)No765/2008/2,EXTERNAL_REF,Regulation (EC) No 765/2008
reg:S.L.427.99/3,law:Regulation(EC)No765/2008,EXTERNAL_REF,Regulation (EC) No 765/2008
reg:S.L.427.99/3,law:Directive(EU)2016/798,EXTERNAL_REF,Directive (EU) 2016/798
reg:S.L.427.99/3,law:Directive2012/34/EU,EXTERNAL_REF,Directive 2012/34/EU
reg:S.L.427.99/3,reg:S.L.427.99/Schedule II,INTERNAL_REF,
reg:S.L.427.99/3,art:Cap.510/19,EXTERNAL_REF,Cap. 510
reg:S.L.427.99/3,law:Directive(EU)2016/797,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/3,reg:S.L.427.99/I,INTERNAL_REF,
reg:S.L.427.99/4,reg:S.L.427.99/1,INTERNAL_REF,
reg:S.L.427.99/4,reg:S.L.427.99/4,INTERNAL_REF,
reg:S.L.427.99/4,reg:S.L.427.99/4,INTERNAL_REF,
reg:S.L.427.99/4,reg:S.L.427.99/4,INTERNAL_REF,
reg:S.L.427.99/4,reg:S.L.427.99/4,INTERNAL_REF,
reg:S.L.427.99/4,reg:S.L.427.99/4,INTERNAL_REF,
reg:S.L.427.99/4,reg:S.L.427.99/4,INTERNAL_REF,
reg:S.L.427.99/4,reg:S.L.427.99/4,INTERNAL_REF,
reg:S.L.427.99/4,reg:S.L.427.99/4,INTERNAL_REF,
reg:S.L.427.99/4,reg:S.L.427.99/4,INTERNAL_REF,
reg:S.L.427.99/4,reg:S.L.427.99/4,INTERNAL_REF,
reg:S.L.427.99/4,art:Directive(EU)2016/797/51,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/4,art:Directive(EU)2016/797/21,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/4,reg:S.L.427.99/4,INTERNAL_REF,
reg:S.L.427.99/5,reg:S.L.427.99/7,INTERNAL_REF,
reg:S.L.427.99/8,reg:S.L.427.99/1,INTERNAL_REF,
reg:S.L.427.99/8,art:Regulation(EU)No1025/2012/11,EXTERNAL_REF,Regulation (EU) No 1025/2012
reg:S.L.427.99/8,art:Directive(EU)2016/797/6,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/9,law:Directive(EU)2016/797,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/9,law:Directive(EU)2016/797,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/10,law:Directive(EU)2016/797,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/10,law:Regulation(EU)2016/796,EXTERNAL_REF,Regulation (EU) 2016/796
reg:S.L.427.99/10,art:Directive(EU)2016/797/14,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/11,art:Directive(EU)2016/797/6,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/12,reg:S.L.427.99/12,INTERNAL_REF,
